영업상태코드,영업상태명,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y),영업장주변구분명,전화번호,주소,위도_user,경도_user
1,영업/정상,110-250,서울특별시 종로구 재동 12,"서울특별시 종로구 북촌로5길 4, 1층 (재동)",3055.0,세븐일레븐 종로재동점,편의점,198582.8361,453024.0182,,02-3284-8116,서울특별시 종로구 재동 12,37.5795125,126.9847444
1,영업/정상,152848,서울특별시 구로구 구로동 222-7 코오롱디지털타워빌란트,"서울특별시 구로구 디지털로32길 30, 코오롱디지털타워빌란트 1층 102호 (구로동)",8390.0,지에스25 구로빌란트,편의점,190776.4685,442370.1437,,,서울특별시 구로구 구로동 222-7 코오롱디지털타워빌란트,37.4833536,126.8965156
1,영업/정상,110857,서울특별시 종로구 신문로1가 115번지 금호아시아나본관,"서울특별시 종로구 새문안로 76, 금호아시아나본관 지하1층 B107호 (신문로1가)",3185.0,씨유 콘코디언점,기타 휴게음식점,197557.9748,451938.1153,,,서울특별시 종로구 신문로1가 115번지 금호아시아나본관,37.5697264,126.9731458
1,영업/정상,110844,서울특별시 종로구 충신동 27-23번지 서로사랑선교회,"서울특별시 종로구 율곡로 255, 서로사랑선교회 1층 (충신동)",3099.0,세븐일레븐 종로충신점,기타 휴게음식점,200505.0448,452454.297,,,서울특별시 종로구 충신동 27-23번지 서로사랑선교회,37.5743805,127.0065051
1,영업/정상,110-061,서울특별시 종로구 신문로1가 116 에스타워,"서울특별시 종로구 새문안로 82, 에스타워 지하1층 (신문로1가)",3185.0,세븐일레븐 서울S타워점,편의점,197626.4977,451938.4844,,,서울특별시 종로구 신문로1가 116 에스타워,37.5697554,126.9739189
1,영업/정상,110-746,서울특별시 종로구 평동 108-1 강북삼성병원,"서울특별시 종로구 새문안로 29, 강북삼성병원 신관지하2층 (평동)",3181.0,(주)비지에프리테일 삼성병원 2호점,편의점,197111.9696,451776.4437,,,서울특별시 종로구 평동 108-1 강북삼성병원,37.56826849999999,126.9680979
1,영업/정상,110825,서울특별시 종로구 숭인동 201-28번지,서울특별시 종로구 종로66길 20 (숭인동),3115.0,동양마트(주)숭인점,편의점,201850.4628,452407.5088,유흥업소밀집지역,02-675-1717,서울특별시 종로구 숭인동 201-28번지,37.5739573,127.0217353
1,영업/정상,135545,서울특별시 강남구 논현동 203-1 거평타운오피스텔,"서울특별시 강남구 봉은사로 129, 거평타운오피스텔 지상1층 1호 (논현동)",6121.0,씨유 강남거평점,편의점,202425.73,444852.88,,,서울특별시 강남구 논현동 203-1 거평타운오피스텔,37.5172921,127.0371878
1,영업/정상,110100,서울특별시 종로구 교남동 62-1번지 팰리스에비뉴4BL 4123호,,,GS25 경희궁자이점,커피숍,196732.9524,451863.8263,,,서울특별시 종로구 교남동 62-1번지 팰리스에비뉴4BL 4123호,37.5716359,126.9639041
1,영업/정상,110-530,서울특별시 종로구 혜화동 111-7,서울특별시 종로구 창경궁로 273 (혜화동),3075.0,세븐일레븐 혜화점,편의점,199982.1403,453723.3974,,02-764-9367,서울특별시 종로구 혜화동 111-7,37.585815,127.0005857
1,영업/정상,110810,서울특별시 종로구 동숭동 192-18번지,"서울특별시 종로구 이화장길 78, 1층 (동숭동)",3088.0,GS25 종로방통대2점,일반조리판매,200341.0793,452932.9968,,,서울특별시 종로구 동숭동 192-18번지,37.5786935,127.0046492
1,영업/정상,110837,서울특별시 종로구 창신동 592-7번지,"서울특별시 종로구 창신6길 2, 1층 (창신동)",3102.0,세븐일레븐 창신우리점,일반조리판매,200878.5451,452506.3565,,,서울특별시 종로구 창신동 592-7번지,37.5748492,127.0107332
1,영업/정상,137878,서울특별시 서초구 서초동 1624-3 삼광빌딩 105호,"서울특별시 서초구 사임당로8길 4, 1층 105호 (서초동)",6640.0,지에스25서초남부점,편의점,201279.5019,442904.8544,,,서울특별시 서초구 서초동 1624-3 삼광빌딩 105호,37.4883399,127.0152563
1,영업/정상,110846,서울특별시 종로구 평창동 72 롯데아파트낙천대,"서울특별시 종로구 평창문화로 140, 상가동 지하1층 1,2호 (평창동, 롯데아파트낙천대)",3010.0,씨유(CU)평창낙천대점,기타 휴게음식점,197783.1553,456311.9795,,,서울특별시 종로구 평창동 72 롯데아파트낙천대,37.6090018,126.9755797
1,영업/정상,110470,서울특별시 종로구 연지동 58번지,"서울특별시 종로구 창경궁로16길 6-1, 1층 (연지동)",3128.0,세븐일레븐 종로연지점,커피숍,199763.6318,452411.4585,,,서울특별시 종로구 연지동 58번지,37.5739945,126.9981123
1,영업/정상,110420,서울특별시 종로구 관수동 3-2번지 서광빌딩 1층,"서울특별시 종로구 삼일대로20길 19, 1층 (관수동)",3191.0,세븐일레븐 종로 관수점,편의점,198958.2838,451941.7215,,02-2269-5407,서울특별시 종로구 관수동 3-2번지 서광빌딩 1층,37.5697616,126.9889964
1,영업/정상,110054,서울특별시 종로구 사직동 9번지 광화문풍림스페이스본 제301동 지하1층 B130호,"서울특별시 종로구 사직로8길 4 (사직동,광화문풍림스페이스본 제301동 지하1층 B130호)",3168.0,서서울농협 하나로마트 사직점,기타 휴게음식점,197181.3933,452458.8267,기타,02-725-4008,서울특별시 종로구 사직동 9번지 광화문풍림스페이스본 제301동 지하1층 B130호,37.5744169,126.9688811
1,영업/정상,110045,서울특별시 종로구 체부동 37-1번지 1층,"서울특별시 종로구 자하문로 19-1, 1층 (체부동)",3041.0,GS25 종로사직점,편의점,197434.9858,452835.0409,,02-725-8425,서울특별시 종로구 체부동 37-1번지 1층,37.5778073,126.9717504
1,영업/정상,110805,서울특별시 종로구 누하동 57-2번지 1층,"서울특별시 종로구 필운대로 39, 1층 (누하동)",3037.0,GS25 종로누하,일반조리판매,197159.1525,453026.3267,,02-737-4524,서울특별시 종로구 누하동 57-2번지 1층,37.5795299,126.968627
1,영업/정상,110826,서울특별시 종로구 숭인동 217-20번지,"서울특별시 종로구 난계로29길 67, 1층 (숭인동)",3115.0,GS25 숭인마사회,편의점,201662.9299,452348.8601,,,서울특별시 종로구 숭인동 217-20번지,37.5734292,127.0196123
1,영업/정상,110827,서울특별시 종로구 숭인동 1062번지 1층,"서울특별시 종로구 숭인동길 16, 1층 (숭인동)",3111.0,GS25 숭인현대점,편의점,201857.2266,452601.66,,,서울특별시 종로구 숭인동 1062번지 1층,37.5757065,127.0218124
1,영업/정상,110290,서울특별시 종로구 인사동 194-4번지,서울특별시 종로구 인사동5길 25 (인사동),3162.0,하나로커피숍,다방,198643.5435,452199.7986,기타,02-734-8228,서울특별시 종로구 인사동 194-4번지,37.5720865,126.9854332
1,영업/정상,110130,서울특별시 종로구 청진동 183-1번지 지상1층,"서울특별시 종로구 종로3길 32 (청진동,지상1층)",3156.0,세븐일레븐종로타운점,편의점,198117.3796,452161.2329,,02-967-3641,서울특별시 종로구 청진동 183-1번지 지상1층,37.571738,126.9794773
1,영업/정상,110340,서울특별시 종로구 익선동 34번지,서울특별시 종로구 삼일대로30길 23 (익선동),3132.0,GS25 종로익선점,일반조리판매,198938.6282,452464.0923,,,서울특별시 종로구 익선동 34번지,37.5744681,126.9887731
1,영업/정상,110811,서울특별시 종로구 명륜3가 1-30번지 102호,"서울특별시 종로구 명륜4길 8, 1층 102호 (명륜3가)",3070.0,지에스25 성대양현,편의점,199480.872,454123.1203,,02-744-7332,서울특별시 종로구 명륜3가 1-30번지 102호,37.5894163,126.9949101
1,영업/정상,110810,서울특별시 종로구 동숭동 187-12번지 1층,"서울특별시 종로구 이화장길 99, 1층 (동숭동)",3087.0,지에스25 종로방통대점,편의점,200309.3581,453044.2121,,,서울특별시 종로구 동숭동 187-12번지 1층,37.5796956,127.0042901
1,영업/정상,110809,서울특별시 종로구 동숭동 28번지,"서울특별시 종로구 동숭길 114, 1층 2호 (동숭동)",3084.0,씨유 동숭아트점,커피숍,200269.449,453429.4185,,,서울특별시 종로구 동숭동 28번지,37.5831662,127.0038384
1,영업/정상,110-809,서울특별시 종로구 동숭동 1-37 101호,"서울특별시 종로구 동숭길 143, 101호 (동숭동)",3086.0,세븐일레븐 대학로카페점,편의점,200146.4909,453439.5124,,02-3284-8129,서울특별시 종로구 동숭동 1-37 101호,37.5832572,127.0024464
1,영업/정상,110811,서울특별시 종로구 명륜3가 1-3번지,"서울특별시 종로구 명륜길 21, 1층 (명륜3가)",3071.0,cu성대킹고점,일반조리판매,199541.0859,453994.4864,,02-763-4777,서울특별시 종로구 명륜3가 1-3번지,37.5882573,126.995592
1,영업/정상,110840,서울특별시 종로구 창신동 243번지 1층105호,"서울특별시 종로구 지봉로 43, 1층 105호 (창신동)",3104.0,GS25 창신점,편의점,201295.1973,452425.6088,,,서울특별시 종로구 창신동 243번지 1층105호,37.5741212,127.0154497
1,영업/정상,110809,서울특별시 종로구 동숭동 1-100번지 1층,"서울특별시 종로구 대학로8가길 111, 1층 (동숭동)",3086.0,GS25 마로니에,편의점,200241.5396,453188.6999,,02-766-2535,서울특별시 종로구 동숭동 1-100번지 1층,37.5809974,127.0035224
1,영업/정상,110140,서울특별시 종로구 수송동 156번지 1층,"서울특별시 종로구 삼봉로 71, 1층 (수송동)",3150.0,GS25 수송타워점,커피숍,198260.0632,452262.4846,,,서울특별시 종로구 수송동 156번지 1층,37.5726506,126.9810922
1,영업/정상,110020,서울특별시 종로구 홍지동 62-5번지 1층,"서울특별시 종로구 홍지문2길 16, 1층 (홍지동)",3015.0,지에스(GS)25 상명대점,편의점,196010.602,455485.3636,,02-379-8011,서울특별시 종로구 홍지동 62-5번지 1층,37.6016811,126.9556108
1,영업/정상,110034,서울특별시 종로구 창성동 160번지,"서울특별시 종로구 자하문로 60, 1층 (창성동)",3043.0,세븐일레븐,편의점,197383.4196,453240.8572,,,서울특별시 종로구 창성동 160번지,37.5814635,126.9711651
1,영업/정상,110842,서울특별시 종로구 창신동 442-3번지 1층,"서울특별시 종로구 종로 286, 1층 (창신동)",3119.0,세븐일레븐,편의점,200840.4283,452076.902,,02-741-6359,서울특별시 종로구 창신동 442-3번지 1층,37.5709799,127.0103014
1,영업/정상,110320,서울특별시 종로구 낙원동 230번지 1층,"서울특별시 종로구 수표로 123-4, 1층 (낙원동)",3140.0,GS25종로 낙원점,편의점,198924.3169,452217.1713,,,서울특별시 종로구 낙원동 230번지 1층,37.5722434,126.9886114
1,영업/정상,110850,서울특별시 종로구 효제동 126-2번지 지상1층,"서울특별시 종로구 김상옥로 55 (효제동,지상1층)",3122.0,세븐일레븐 종로효제점,커피숍,200272.0677,452378.8868,,,서울특별시 종로구 효제동 126-2번지 지상1층,37.5737011,127.0038678
1,영업/정상,110800,서울특별시 종로구 계동 86번지,"서울특별시 종로구 계동길 61, 1층 (계동)",3056.0,GS25 계동중앙점,커피숍,198743.1668,453082.5749,,,서울특별시 종로구 계동 86번지,37.5800403,126.9865593
1,영업/정상,110100,서울특별시 종로구 교남동 10번지 롯데리아,"서울특별시 종로구 통일로 146, 롯데리아 1층 (교남동)",3180.0,CU종로교남점,편의점,196881.586,451682.3684,,02-739-5580,서울특별시 종로구 교남동 10번지 롯데리아,37.5674201,126.9654905
1,영업/정상,110846,서울특별시 종로구 평창동 106-2번지 안성빌딩,"서울특별시 종로구 평창문화로 154, 안성빌딩 1층 (평창동)",3010.0,GS25평창문화로점,기타 휴게음식점,197865.9663,456429.3447,,,서울특별시 종로구 평창동 106-2번지 안성빌딩,37.6101683,126.9766629
1,영업/정상,110847,서울특별시 종로구 평창동 153-3 창진파크팰리스,"서울특별시 종로구 평창문화로 87, 창진파크팰리스 1층 101-1호 (평창동)",3009.0,GS25 뉴평창파크팰리스점,일반조리판매,197349.1734,456108.8103,,,서울특별시 종로구 평창동 153-3 창진파크팰리스,37.6073908,126.9707469
1,영업/정상,110851,서울특별시 종로구 효제동 248-1번지,"서울특별시 종로구 대학로 4-1, 1층 (효제동)",3126.0,cu종로햇살점,일반조리판매,200121.175,452136.1667,,,서울특별시 종로구 효제동 248-1번지,37.5715142,127.0021597
1,영업/정상,110054,서울특별시 종로구 사직동 9번지 1층202동105호,"서울특별시 종로구 사직로8길 4, 1층 202동105호 (사직동)",3168.0,GS25 종로스페이스,편의점,197181.3933,452458.8267,,,서울특별시 종로구 사직동 9번지 1층202동105호,37.5744169,126.9688811
1,영업/정상,110-210,서울특별시 종로구 화동 61 안송빌딩,"서울특별시 종로구 삼청로 68, 1층 (화동)",3053.0,이마트24 삼청동점,아이스크림,198286.1872,453260.6914,,,서울특별시 종로구 화동 61 안송빌딩,37.5815886,126.9813299
1,영업/정상,110-111,서울특별시 종로구 관철동 180,"서울특별시 종로구 삼일대로17길 51, 1층 (관철동)",3189.0,세븐일레븐 종각점,편의점,198575.6146,451869.597,,02-328-4819,서울특별시 종로구 관철동 180,37.5691113,126.984665
1,영업/정상,110-033,서울특별시 종로구 효자동 70-1 지상 1층,"서울특별시 종로구 자하문로 82 (효자동,지상 1층)",3042.0,씨유 종로효자점,기타 휴게음식점,197342.2209,453450.5273,,,서울특별시 종로구 효자동 70-1 지상 1층,37.5833524,126.9706979
1,영업/정상,110829,서울특별시 종로구 숭인동 1417번지 (지상1층),"서울특별시 종로구 종로66길 25 (숭인동,(지상1층))",3116.0,GS25 숭인본점,편의점,201874.4827,452383.9388,,02-2231-7949,서울특별시 종로구 숭인동 1417번지 (지상1층),37.5737449,127.0220072
1,영업/정상,110030,서울특별시 종로구 청운동 108-21번지,"서울특별시 종로구 자하문로 100-1, 1층 (청운동)",3047.0,GS25 청운중앙,기타 휴게음식점,197319.5534,453621.4561,,,서울특별시 종로구 청운동 108-21번지,37.5848924,126.9704407
1,영업/정상,110803,서울특별시 종로구 구기동 94번지 1층,"서울특별시 종로구 진흥로 456, 1층 (구기동)",3012.0,지에스(GS)수퍼마켓 종로구기점,편의점,196278.5547,456053.7596,,02-396-1003,서울특별시 종로구 구기동 94번지 1층,37.6068034,126.9586422
1,영업/정상,142810,서울특별시 강북구 미아동 222-10,"서울특별시 강북구 도봉로61길 31, 1층 (미아동)",1125.0,지에스25(GS25) 미아퍼스트점,편의점,201982.7766,458452.9138,,,서울특별시 강북구 미아동 222-10,37.6284251,127.0232489
1,영업/정상,110825,서울특별시 종로구 숭인동 201-26번지,"서울특별시 종로구 난계로29길 27, 1층 (숭인동)",3115.0,세븐일레븐,편의점,201840.791,452421.3336,,,서울특별시 종로구 숭인동 201-26번지,37.57408179999999,127.0216258
