name,phone,category,addr,위도_user,경도_user
녹번복싱,,권투,서울특별시 은평구 녹번동 212,37.6016097,126.9296461
은평청소년수련관,02-383-9966,,서울특별시 은평구 응암동 산 6-46 은평청소년수련관,37.5942391,126.9248841
TEAM. K. DEUNGCHON,,권투,서울특별시 강서구 등촌동 699-1 버들빌딩,37.56001270000001,126.8461878
경희대석사체육관,999-1140,,서울특별시 강북구 수유동 394-11번지 ,37.6384868,127.0161553
백운체육관,996-2072,,서울특별시 강북구 수유동 468-36번지 ,37.6311495,127.0140499
경희대 성용태권도,,,서울특별시 강북구 미아동 7-5 대지쇼핑프라자 ,37.6139189,127.0349626
한양태권도,,,서울특별시 강북구 번동 330-1 삼진빌딩,37.6314273,127.036864
송중태권도,987-7775,,서울특별시 강북구 미아동 98-39 ,37.61702650000001,127.030396
드림아이 태권도,02-999-2326,태권도,서울특별시 강북구 수유동 605-315번지 ,37.6411557,127.0190217
백운나래태권도,02-902-9555,태권도,서울특별시 도봉구 쌍문동 503-54번지 ,37.6541345,127.0131304
창일 아이사랑,02-999-9226,,서울특별시 도봉구 창동 60-3번지 ,37.6468318,127.0487901
MMASTORY 복싱과 주짓수,,권투,서울특별시 도봉구 창동 254-3 ,37.6544284,127.04539
현무태권도장,,태권도,서울특별시 양천구 목동 925 목동신시가지아파트7단지,37.5343588,126.8729492
올스타디움복싱무에타이주짓수킥복싱MMA헬스크로스핏국제체육관,02-956-0170,,서울특별시 도봉구 방학동 662-26번지 ,37.6649098,127.0354191
합기도인무관,,합기도,서울특별시 도봉구 방학동 662-35 ,37.6649311,127.0358167
이흥덕 유도 체육관,02-997-6636,유도,서울특별시 도봉구 쌍문동 80-60 하이준빌딩 ,37.652138,127.0364474
경희대 태권도장,,태권도,서울특별시 도봉구 쌍문동 217-3,37.6590399,127.0326929
용인대유신 태권도장,954-1349,,서울특별시 도봉구 도봉동 593-38번지 ,37.67833419999999,127.0434721
대청태권도장,,,서울특별시 도봉구 방학동 271-2번지 ,37.6614315,127.0271504
심무관,,,서울특별시 도봉구 도봉동 635번지 ,37.6710064,127.0467263
경희대숭미,,태권도,서울특별시 도봉구 쌍문동 315-78,37.6500564,127.0283985
중앙태권도,02-994-1090,,서울특별시 도봉구 쌍문동 423-26,37.652241,127.0128662
한국체대월드태권도,,태권도,서울특별시 도봉구 방학동 720-33 도봉월드상가,37.6679681,127.0470432
극진공수도 도봉도장,,우슈,서울특별시 도봉구 도봉동 601-54,37.6745896,127.0441466
경희대한빛태권도 체육관,,,서울특별시 도봉구 창동 254-3번지 ,37.6544284,127.04539
하랑태권도,,태권도,서울특별시 도봉구 방학동 630-20,37.6665433,127.0340556
대한무도관,,,서울특별시 도봉구 쌍문동 20-5번지 ,37.6583457,127.0348948
용인대석사꿈나무태권도체육관,02-908-5421,,서울특별시 도봉구 창동 254-23번지 ,37.6533321,127.0452295
쌍룡복싱체육관,,,서울특별시 도봉구 창동 331-2번지 중앙빌딩 ,37.6520512,127.046079
도봉복싱클럽,3494-3006,,서울특별시 도봉구 방학동 662-26번지 ,37.6649098,127.0354191
홍승수 우슈 태극권,752-7032,,서울특별시 도봉구 쌍문동 315-30번지 ,37.6472048,127.0302761
경희대 효 태권도,,,서울특별시 도봉구 쌍문동 56번지 삼익세라믹아파트 ,37.6572028,127.0351948
영래 체육관,,,서울특별시 도봉구 쌍문동 716-3번지 ,37.6596576,127.0399968
바디복싱짐,956-0227,,서울특별시 도봉구 방학동 716-2 ,37.6661886,127.0447357
은성복싱체육관,,,서울특별시 도봉구 창동 661-33,37.6492509,127.0354924
방학태권도장,,,서울특별시 도봉구 방학동 668-32,37.6625707,127.0328171
대한태권도,,태권도,서울특별시 도봉구 창동 607-27,37.64318919999999,127.0394695
한미경희태권도,,태권도,서울특별시 도봉구 창동 825-1 북한산 아이파크,37.6589496,127.0420908
문무태권도,999-3826,,서울특별시 도봉구 창동 307-1번지 ,37.6532718,127.0404917
현무관,,,서울특별시 도봉구 창동 291-47 ,37.6545305,127.0435809
최강체육관,,,서울특별시 도봉구 도봉동 30-1번지 도봉한신아파트 ,37.6861603,127.0479871
도봉구복싱협회체육관,,,서울특별시 도봉구 도봉동 559-35번지 ,37.6868821,127.0455718
탑유도관(도봉),,유도,서울특별시 도봉구 방학동 278-5번지 ,37.6622461,127.0294155
태사자,,태권도,서울특별시 도봉구 도봉동 567-2 ,37.6841468,127.0438448
경희대 국가대표 태권도장,990-4395,,서울특별시 도봉구 쌍문동 210-4 ,37.6581898,127.0324708
경희유아태권도,991-9935,,서울특별시 도봉구 창동 750-2번지 창동리더스빌딩 ,37.6588415,127.0414794
태비 튼튼태권도,,,서울특별시 도봉구 창동 181-26번지 ,37.6580336,127.0458004
연세태무태권도체육관,998-5285,,서울특별시 도봉구 쌍문동 485-20번지 ,37.655902,127.0162674
NTS태권도장(신창4호점),,,서울특별시 도봉구 창동 470-5 2층 ,37.6363183,127.0411062
용인대 우리태권도장,,,서울특별시 도봉구 방학동 620-18,37.6678829,127.0345246
경희대 신아태권도,,,서울특별시 도봉구 방학동 657-12,37.6674877,127.0411239
용인대석사 참바른 태권도,,태권도,서울특별시 도봉구 쌍문동 285-5,37.6514648,127.024761
왕호태권도,,태권도,서울특별시 도봉구 도봉동 634-9,37.6713768,127.046716
대한검도회 방학검도관,954-9447,,서울특별시 도봉구 방학동 447-1번지 ,37.6621121,127.0282578
쌍문경희태권도,991-1841,,서울특별시 도봉구 쌍문동 176번지 한양프라자 ,37.6564692,127.0328505
하랑태권도,,,서울특별시 도봉구 방학동 617-6번지 ,37.6665018,127.0318637
네오,02-902-9801,,서울특별시 도봉구 쌍문동 19번지 외4필지 엘지트윈빌 201호~202호일부 ,37.6591882,127.0353376
국제체육관,02-956-0199,,서울특별시 도봉구 방학동 ,37.6648172,127.0424203
백호태권도장,02-990-7110,,서울특별시 도봉구 쌍문동 729번지 ,37.6473171,127.0292003
아이언 복싱짐,02-990-0335,권투,서울특별시 도봉구 창동 134-36번지 우림빌딩 ,37.6530532,127.0462937
플레이 그라운드,,태권도,서울특별시 도봉구 쌍문동 199-13번지 ,37.6588705,127.0343378
창동 락유도관,,,서울특별시 도봉구 창동 135-14번지 ,37.6532107,127.0468358
월천백호태권도장,994-4138,,서울특별시 도봉구 창동 38-3번지 ,37.6456482,127.054261
새서울체육관,,,서울특별시 도봉구 쌍문동 137-74번지 ,37.65129990000001,127.0325864
용인대한겨레태권도,,,서울특별시 도봉구 방학동 659-31번지 ,37.6671434,127.0389122
강북 남동훈 태권도장,,,서울특별시 도봉구 방학동 313-3 ,37.6650487,127.0307039
서울경희대태권도체육관,,,서울특별시 도봉구 도봉동 631-18번지 ,37.6753179,127.0479419
창동 효 태권도,,태권도,서울특별시 도봉구 창동 601-2,37.640854,127.0398328
창동가람태권도,,,서울특별시 도봉구 창동 181-26,37.6580336,127.0458004
해솔태권도장,,,서울특별시 도봉구 방학동 271-2,37.6614315,127.0271504
경희대 선덕 태권도 제2관,,,서울특별시 도봉구 쌍문동 248-2번지 ,37.65874790000001,127.0280759
동아태권도스쿨,,,서울특별시 도봉구 쌍문동 449-7번지 ,37.6497694,127.0231725
가온누리 창동태권도장,,태권도,서울특별시 도봉구 창동 347-6 주공3단지아파트,37.6475045,127.0420911
송충열복싱짐,,,서울특별시 도봉구 쌍문동 69-23번지 ,37.6561087,127.0369913
경희대국가대표태권도2관,,,서울특별시 도봉구 도봉동 619-44번지 ,37.6711381,127.0428681
경희대태영태권도,,태권도,서울특별시 도봉구 창동 819 태영창동데시앙,37.642926,127.03339
동진체육도장,02-900-1881,,서울특별시 도봉구 창동 451-9번지 ,37.6391277,127.0417636
호림합기도,,합기도,서울특별시 도봉구 창동 807 쌍용아파트 ,37.6597474,127.0480433
호림합기도,,합기도,서울특별시 도봉구 쌍문동 69-36 ,37.6558566,127.036798
복싱 팩토리 짐,070-8959-5425,권투,서울특별시 노원구 상계동 169-179번지 ,37.6607142,127.0712082
키즈태권스쿨,,태권도,"서울특별시 노원구 상계동 767-6번지 상계주공아파트(1단지), 유치원상가 ",37.6472467,127.0595377
한국체대 당현태권도장,02-952-6400,태권도,서울특별시 노원구 상계동 767-6번지 상계주공아파트(1단지) ,37.6472467,127.0595377
모아이짐 노원점,,태권도,서울특별시 노원구 상계동 592-3번지 오복빌딩 ,37.6575807,127.0626809
곤마스터짐,02-3391-3211,합기도,서울특별시 노원구 중계동 435-1번지 현대쇼핑센타 ,37.655891,127.073994
NTS태권도장,,태권도,서울특별시 노원구 상계동 733-1 광일빌딩 ,37.653405,127.0596348
3PM 뮤직복싱 앤 휘트니스,02-3391-4083,권투,서울특별시 노원구 중계동 55-17번지 삼영빌딩 ,37.6479434,127.0825681
최강합기도,02-932-5004,합기도,서울특별시 노원구 상계동 749-8번지 삼양빌딩 ,37.6492471,127.0624077
강무관 합기도,02-971-0505,합기도,"서울특별시 노원구 월계동 13번지 월계미륭아파트,월계삼호아파트 ",37.6250848,127.0651816
성균관 스포츠 아카데미,02-977-7115,합기도,서울특별시 노원구 하계동 273번지 선덕유치원 ,37.6330283,127.0670978
호림합기도,02-931-3740,합기도,서울특별시 노원구 상계동 652-1번지 평강교회 ,37.666885,127.0545148
태자문태권도장,,태권도,서울특별시 노원구 상계동 451 한신2차상가 ,37.6644411,127.0682357
바이오복싱짐(BIO BOXING GYM),,권투,서울특별시 노원구 공릉동 238-48 ,37.623032,127.0795563
라임태권도장,,태권도,서울특별시 노원구 상계동 581-6 동진상가,37.6593861,127.0615421
태권도 비전팀,,태권도,서울특별시 노원구 상계동 322-14 순복음교회 ,37.65593210000001,127.0674249
용인대 대한태권도,02-971-2442,태권도,서울특별시 노원구 하계동 274-1 웅천종합상가 ,37.6331257,127.0711863
강무 혜성 복싱 합기도,02-935-4500,권투,서울특별시 노원구 중계동 68-6번지 새이름교회 ,37.64830870000001,127.0831926
성북 와이어 주짓수,,레슬링,서울특별시 성북구 석관동 301-1 상희빌딩,37.6114955,127.0645286
사우스포 복싱클럽 광운대점,,권투,서울특별시 노원구 월계동 406 준빌딩 ,37.6213074,127.05946
고려대 무궁화 태권도,,태권도,"서울특별시 노원구 중계동 426-27번지 2,3층 ",37.6535319,127.0731188
한국체대중평체육관,,태권도,"서울특별시 노원구 중계동 505-0 롯데상가3층 3,4호",37.639083,127.0637924
건국대창헌태권도,,태권도,서울특별시 노원구 상계동 1321번지 건영아파트상가 2층 ,37.6685569,127.078116
가온누리을지,,태권도,서울특별시 노원구 중계동 360-2 2통9반 청구상가 301호,37.6371388,127.0609039
유신태권도장제2관,,태권도,서울특별시 노원구 월계동 18번지 그랑빌아파트 주상가동 지102호,37.6181412,127.0687925
S복싱스쿨,,권투,서울특별시 노원구 공릉동 421-17번지 2층동 ,37.6274521,127.0797421
나라차 중계 태권도장,,태권도,서울특별시 노원구 중계동 364-19 삼부프라자 B1F ,37.6492209,127.0769575
대한태권도,995-2177,태권도,서울특별시 노원구 월계동 907번지 3층 ,37.6324809,127.043864
경희대 상경체육관,,태권도,서울특별시 노원구 상계동 624번지 주공15단지(아) 유아원(3층) ,37.6539147,127.0622087
용인대 경일태권도,071-8486,태권도,서울특별시 노원구 공릉동 113번지 밀레니엄타워 404호 ,37.6249914,127.0890791
선 태권도,02)934-3811,태권도,서울특별시 노원구 상계동 692-2번지 주공7단지 유치원상가(3층) ,37.66059449999999,127.0594915
동부상하체육관,02-937-3254,태권도,서울특별시 노원구 상계동 1113-58 지층 ,37.67664329999999,127.0547409
백일홍 천지 태권도장,,태권도,"서울특별시 노원구 월계동 929 203,4호",37.6185529,127.0625822
국가대표 열정태권도,932-5071,태권도,서울특별시 노원구 상계동 651-4번지 동남빌딩 ,37.666557,127.0569221
석사금빛태권도장,02)930-8656,태권도,서울특별시 노원구 상계동 673번지 유치원상가 2층 ,37.6612049,127.0610037
대한태권도장,,태권도,"서울특별시 노원구 월계동 320-9 상가 201,202호",37.6325655,127.0609172
아이맘 태권도&발레,,태권도,서울특별시 노원구 상계동 647 상계주공12단지아파트 ,37.6652071,127.0591262
경호태권도체육관,,태권도,서울특별시 노원구 하계동 168-2번지 ,37.6357361,127.0733258
용인대 한양 태권도장,,태권도,서울특별시 노원구 상계동 1121-16 ,37.6750153,127.0582354
유신태권도장,,태권도,"서울특별시 노원구 월계동 18번지 , 18-1 그랑빌아파트 주상가동 301호 ",37.6181412,127.0687925
태양체육관,,태권도,서울특별시 노원구 공릉동 323-21 ,37.6273512,127.0709735
한국체대경연태권도장,,태권도,서울특별시 노원구 상계동 735-4번지 4층 ,37.65318080000001,127.0586253
월드태권도 아카데미,,태권도,서울특별시 노원구 중계동 512번지 2단지상가 207-3 ,37.6427206,127.0665677
미래교육관 태권도장,,태권도,서울특별시 노원구 중계동 85번지 3층 ,37.6496828,127.0822503
청구경희태권도장,,태권도,서울특별시 노원구 하계동 354-0번지 학여울청구(아)상가 2층 36동 37호,37.6363492,127.0613398
꿈나무태권도체육관,,태권도,서울특별시 노원구 월계동 774-0번지 청백(아)1단지상가 2층동 ,37.6302524,127.0694461
탑태권도,,태권도,서울특별시 노원구 중계동 450번지 2층 ,37.6579097,127.0744272
연세미션태권도장,,태권도,서울특별시 노원구 하계동 273번지 유치원부지 4층 ,37.6337017,127.0678655
현대 태권도,,태권도,서울특별시 노원구 공릉동 333-15번지 5층 ,37.622212,127.0795497
HTA 상수태권도,,태권도,서울특별시 노원구 상계동 751-4번지 ,37.6521365,127.0654852
연세월드태권도아카데미,,태권도,서울특별시 노원구 상계동 1289-0번지 상계불암대림(아)상가 204 ,37.660363,127.058707
다이나믹 복싱체육관,,권투,서울특별시 노원구 상계동 603-1번지 ,37.6573575,127.0619072
상계태권요가명상,,태권도,서울특별시 노원구 상계동 1121-28번지 ,37.674823,127.0585935
구의복싱,,권투,서울특별시 광진구 구의동 243-66,37.5375938,127.0870344
노원유도관,,유도,서울특별시 노원구 상계동 651-6번지 백산빌딩 5층 ,37.6654408,127.0571812
이박사한양체육관,,태권도,"서울특별시 노원구 월계동 18 , 18-1 그랑빌 분산상가동 301호",37.6178025,127.0685682
경희대 보람 태권도장,,태권도,서울특별시 노원구 상계동 430-21번지 길갈빌딩 A동 4층 ,37.6618624,127.0660352
